--jacobi_matrix
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
7.24188666208647	0	
0	0	
9.31932833918836	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
14.5909499842674	0	
0	0	
0	0	
0	0	
0	0	
0	0	
1.64588331244886	0	
0	0	
2.118029166013	0	
93.7140879395884	0	
12.390169169521	0	
0	0	
0	0	
14.3575795809738	0	
0	0	
0	0	
0	0	
0	0	
0	0	
25.0463304109871	0	
60.1542137446813	0	
0	0	
0	0	
0	0	
0	0	
0	0	
3.31612498848699	0	
78.5599887021817	0	
0	0	
0	0	
0	0	
0	0	
2.46882188366726	0	
0.344471889548004	0	
0	0	
83.5174618696328	0	
11.9825993897393	1.22271562577225	
4.80279375915416	0	
71.0581343737431	0	
63.4756275103427	0	
84.8959375289269	0	
7.88427813677117	0	
26.8022686941549	0	
9.69853124115616	0	
4.18377187452279	0	
36.580823129043	0	
123.474441876169	0	
74.7700000065379	0	
328.325937502086	0	
40.9037500066916	0	
0	0	
23.941581195686	0	
49.7418750019278	0	
99.2336699273437	0	
0	0	
0	0	
0	0	
0	0	
5.76058437582105	0	
0.803767703473568	0	
0	0	
37.0398243831005	0	
7.09174521034583	2.85300312680192	
11.2065187713597	0	
165.802313538734	0	
123.928610846633	0	
198.090520803817	0	
18.3966489566956	0	
62.5386270694435	0	
22.6299062487669	0	
9.76213437388651	0	
43.1719606276602	0	
186.794671055395	0	
174.463333329186	0	
766.093854093924	0	
95.4420833440963	0	
0	0	
55.863689573016	0	
116.064375004498	0	
99.2336699855514	0	
0	0	
0	0	
8.42279083735775	0.0117251620395109	
5.99883456015959	0.0320908438879997	
13.1043073488399	0.229817640502006	
13.5106375382748	0.0157571048475802	
0.978995274635963	0.00802842259872705	
17.2300678677857	0.0156392343342304	
24.2551310220733	3.64019491826184	
41.5409921552055	0.488268473418429	
219.351655046921	0.0403559533879161	
168.11510224943	0.0482678005937487	
277.686333633028	0.0844214227981865	
25.2558635693276	0.00808545155450702	
149.105878314003	0.688629923388362	
53.3116711303592	0.0478483270853758	
28.8738830713555	0.031970877898857	
66.3430895656347	0.0519586901646107	
263.924310507718	0.135157548356801	
265.240818785969	0.095938186859712	
1195.52461302374	0.53202360868454	
148.803757518181	0.0676825293339789	
30.9251205180772	0.0671133166179061	
122.244279191364	0.107160536572337	
