#v_alpha	v_qq	Loss function value
0.177596832494	6.31749878768	1698890279.3
0.187846764068	6.81985947608	489699997.016
0.151479908293	6.11410205017	2563738110.52
0.18387038504	6.68493326119	911792065.278
0.189939542661	6.58507497173	653924964.526
0.166415009618	7.2300710595	1368711181.44
0.180680829025	6.41497853296	1443705647.15
0.174858357416	6.00611498624	2068361206.87
0.19222605216	6.7566889851	336004773.274
0.202279766557	5.79215752429	1071549721.59
0.159119027376	6.61381895754	2160824078.79
0.203180484684	6.84652947617	1319658433.92
0.200057909691	6.0436484713	803565213.852
0.154109061138	6.54981357266	2330568741.59
0.196938513939	5.93394113031	1166317030.18
0.186598571573	6.3529479347	1184503400.74
0.201861780363	7.12194587512	3102886267.42
0.198339738175	6.67169922293	256022882.623
0.15023922366	6.09225748905	2592328517.66
0.188390069729	6.21197395006	1268253605.89
0.186105158051	5.72234135761	1926170533.43
0.150184915375	6.17364547454	2565201336.96
0.150681229861	6.31378827637	2504788471.72
0.1951027162	6.96365959718	353363098.076
0.192516444963	6.44319536115	684968554.897
0.191857316038	6.71287200397	392005649.083
0.178025278849	6.21865517835	1775949905.27
0.170186101554	6.91926690695	1466771204.05
0.199449399367	6.68021046079	283121783.085
0.199036446324	5.71200106151	1377139854.21
0.182195563495	6.94028454138	693508474.777
0.160229583293	5.6000996922	2608699299.9
0.184764307422	6.23684148616	1436869572.67
0.17701553688	6.73246079745	1281182588.42
0.165371302469	6.38703114969	2105789002.29
0.175603486087	6.96046714398	1099334629.92
0.187575306099	7.24557527129	260583041.923
0.158663928689	6.74873363309	2096741609.33
0.163264128108	6.60743336209	2031093110.98
0.202782929464	6.35615184053	276437754.942
0.155992734326	6.96924656186	2054500657.34
0.200947640745	6.18853703964	530678277.228
0.155673590788	6.81087798039	2155903357.16
0.175668191227	5.7136091978	2243960454.34
0.204257826689	6.1864282759	363449494.709
0.151006820234	5.82734344185	2666856566.61
0.199578520216	6.55874843458	255309571.139
0.193651107926	6.70983960669	318180056.654
0.158066942129	6.63733791185	2178899844.72
0.173202010139	6.1421172618	2021600741.59
0.193623876691	6.12016863049	1087231235.28
0.171502414858	6.20015418917	2035503427.49
0.187456354916	5.86004918688	1738654070.98
0.198585960477	6.26446176869	562827121.521
0.198091897129	6.40677520617	409731788.322
0.173025787875	6.97945044467	1237944783.26
0.202554123554	6.98138778417	2065170972.13
0.193184124262	6.2635642894	902456675.585
0.154316745478	6.46121439404	2365952864.45
0.195172803559	7.16593429177	851363222.947
0.166663748333	7.15067254096	1432329015.92
0.193179838023	5.6624332991	1716214907.34
0.189017055577	7.04469310208	264395021.275
0.204953352299	5.5594811822	1291324843.82
0.193045080487	6.12729272105	1111852260.35
0.166053292494	5.97411746702	2327860060.71
0.174524039951	6.39163966831	1764275200.24
0.194371623123	5.74085168055	1569808921.91
0.164020563377	6.65857064412	1968413018.54
0.204782187776	5.5873231569	1256573759.27
0.177356910795	6.64211759395	1365372411.79
0.200043518963	7.20142189705	2890173304.33
0.20150897121	5.84318625333	1035563405.24
0.184789713259	5.50317647455	2148468329.99
0.159782220245	6.93936958058	1933780701.14
0.151561418672	6.39729612625	2454364219.77
0.171235120872	6.34985103027	1930922784
0.155717306438	5.65800316768	2654949538.39
0.201326652465	5.79690347386	1120181393.55
0.160563456789	6.30451939168	2288786088.52
0.190394590565	5.56133679426	1927255426.8
0.158141208841	6.95633477281	1984547685.48
0.158407828172	6.93729777813	1987086762.63
0.167986660426	6.72741451499	1753802558.52
0.189237251036	7.02253912264	268038744.081
0.185821440468	5.84982215741	1815438717.16
0.155644087336	7.21287566349	1913796884.11
0.154170350428	7.22930123497	1961219499.68
0.197403514744	5.59824956729	1609840276.15
0.204529006	6.06454841619	501290900.739
0.169077517443	6.68603800249	1740666053.75
0.193323399319	5.51899593338	1864992416.87
0.202281707995	6.30805472151	325839447.103
0.204523836531	5.81408713401	898682520.827
0.155294979574	7.01228890218	2053040701.83
0.154979842956	5.86925687079	2592697833.65
0.194559625589	6.42290718544	586375072.087
0.1816776566	6.63298998318	1119584175.12
0.171563387763	5.98714559537	2178505931.67
0.174990675792	6.25791733284	1863633638.65
0.150078941973	5.78986435096	2690994291.71
0.152585989873	6.83343144355	2234879138.62
0.185159465941	6.7838625107	698416550.275
0.202343322535	6.96875476537	1872022402.07
0.203291519016	5.52599367847	1428415364.06
0.159360853265	5.70877338836	2581170867.18
0.166483152186	6.74562553163	1804919720.96
0.191067463843	6.82970530956	323892977.297
