#v_alpha	v_qq	Loss function value
0.233768962476	6.11484018708	16698234497.4
0.193069256283	6.00915962424	1279459522.99
0.208844935437	6.11002968823	273877399.786
0.19971749452	6.21979076667	558564780.054
0.180245152849	6.77056592957	1035038388.51
0.229081147989	6.94249745056	111135854703
0.177337996042	6.49226960232	1532006412.27
0.197222308945	6.18633885957	761690740.088
0.182694555899	6.09078173415	1700730503.01
0.161252369982	6.53824245931	2140059687.44
0.189351010317	6.94252543971	306295701.182
0.249910814508	6.1263491516	143339880083
0.166528890614	6.0543858937	2272236795.99
0.211947528662	6.52797972811	2056598422.4
0.209065515579	6.13942472386	258613471.76
0.23208953915	6.60742126687	67267576288.3
0.174788236975	6.89207037896	1229677578.48
0.183577485464	6.35195947119	1360415745.02
0.177460819112	6.59732986777	1410541414.77
0.174287456611	6.08718303164	2026735691.17
0.241634534473	6.06948772265	43202989992.9
0.237137334304	6.82996635906	215432758374
0.227541368237	6.18840898506	8422173772.28
0.212988480447	6.19379023812	437576710.004
0.179893120768	6.92526806549	863115192.964
0.174555148031	6.32708544744	1821185047.31
0.24027942117	6.58551173219	169468022018
0.23877487325	6.24371513446	53162779813.3
0.233155467567	6.11178214182	15053570272.3
0.24894415642	6.73012088698	586734361903
0.226590948943	6.55299263118	27444531056.2
0.192549539531	6.26159355973	945576364.168
0.243867165778	6.31263806058	122578261830
0.211829239104	6.45714178119	1412893661.37
0.229799024168	6.82956781421	91670844222
0.184465850277	6.66357935326	901418214.712
0.207121487944	6.69739329128	1602575271.28
0.189779983542	6.1403886369	1284930549.69
0.225139475133	6.16966612709	5148142286.79
0.227513357325	6.54623788157	30582081381.6
0.203188626602	6.83206932016	1236845760.39
0.200397373925	6.20353030828	541574435.586
0.199474694006	6.52686984686	265381611.958
0.155878376122	6.44057647959	2338142857.08
0.244627710959	6.07981858741	65767288613.9
0.172667276517	6.36215289977	1866691635.11
0.192208728401	6.36714036587	813087547.718
0.193790984428	6.41561134413	643649230.362
0.201999066391	6.22727777461	423122661.505
0.180013688439	6.57475363354	1292278337.3
0.244111876585	6.08333496041	62359446148.9
0.205522697128	6.62755674046	786031016.822
0.234113048954	6.60111922804	85099909388.2
0.177243758266	6.87728146605	1094659136.22
0.222915487411	6.24360434914	4793942819.03
0.232909093167	6.64042814763	81789371606.1
0.225837051487	6.48953080353	20027703375.4
0.207755023673	6.25958070475	259136568.372
0.213197050782	6.79688600313	7701782799.37
