Time,Density,Index 
61.35,97.39,1
61.35,1877.94,2
61.35,155.1,3
61.35,84.56,4
61.35,109.19,5
61.35,116.5,6
61.35,86.9,7
61.35,194.52,8
61.35,237.15,9
61.35,232.76,10
61.35,317.43,11
61.35,72.2,12
61.35,300.91,13
61.35,281.49,14
61.35,230.44,15
61.35,491.47,16
61.35,1361.92,17
61.35,1073.23,18
61.35,3066.42,19
61.35,2905.35,20
61.35,997.71,21
61.35,606.95,22
61.35,1299.42,23
61.35,451.1,24
61.35,154.31,25
61.35,375.9,26
