Time,Density,Index 
40.05,97.39,1
40.05,1877.94,2
40.05,155.1,3
40.05,84.56,4
40.05,109.19,5
40.05,116.5,6
40.05,86.9,7
40.05,194.52,8
40.05,237.15,9
40.05,232.76,10
40.05,317.43,11
40.05,72.2,12
40.05,300.91,13
40.05,281.49,14
40.05,230.44,15
40.05,491.47,16
40.05,1361.92,17
40.05,1073.23,18
40.05,3066.42,19
40.05,2905.35,20
40.05,997.71,21
40.05,606.95,22
40.05,1299.42,23
40.05,451.1,24
40.05,154.31,25
40.05,375.9,26
