Time,Density,Index 
11.85,97.39,1
11.85,1877.94,2
11.85,155.1,3
11.85,84.56,4
11.85,109.19,5
11.85,116.5,6
11.85,86.9,7
11.85,194.52,8
11.85,237.15,9
11.85,232.76,10
11.85,317.43,11
11.85,72.2,12
11.85,300.91,13
11.85,281.49,14
11.85,230.44,15
11.85,491.47,16
11.85,1361.92,17
11.85,1073.23,18
11.85,3066.42,19
11.85,2905.35,20
11.85,997.71,21
11.85,606.95,22
11.85,1299.42,23
11.85,451.1,24
11.85,154.31,25
11.85,375.9,26
