Time,Density,Index 
1.35,97.39,1
1.35,1877.94,2
1.35,155.1,3
1.35,84.56,4
1.35,109.19,5
1.35,116.5,6
1.35,86.9,7
1.35,194.52,8
1.35,237.15,9
1.35,232.76,10
1.35,317.43,11
1.35,72.2,12
1.35,300.91,13
1.35,281.49,14
1.35,230.44,15
1.35,491.47,16
1.35,1361.92,17
1.35,1073.23,18
1.35,3066.42,19
1.35,2905.35,20
1.35,997.71,21
1.35,606.95,22
1.35,1299.42,23
1.35,451.1,24
1.35,154.31,25
1.35,375.9,26
