Time,Density,Index 
40.35,97.39,1
40.35,1877.94,2
40.35,155.1,3
40.35,84.56,4
40.35,109.19,5
40.35,116.5,6
40.35,86.9,7
40.35,194.52,8
40.35,237.15,9
40.35,232.76,10
40.35,317.43,11
40.35,72.2,12
40.35,300.91,13
40.35,281.49,14
40.35,230.44,15
40.35,491.47,16
40.35,1361.92,17
40.35,1073.23,18
40.35,3066.42,19
40.35,2905.35,20
40.35,997.71,21
40.35,606.95,22
40.35,1299.42,23
40.35,451.1,24
40.35,154.31,25
40.35,375.9,26
