Time,Density,Index 
6.3,97.39,1
6.3,1877.94,2
6.3,155.1,3
6.3,84.56,4
6.3,109.19,5
6.3,116.5,6
6.3,86.9,7
6.3,194.52,8
6.3,237.15,9
6.3,232.76,10
6.3,317.43,11
6.3,72.2,12
6.3,300.91,13
6.3,281.49,14
6.3,230.44,15
6.3,491.47,16
6.3,1361.92,17
6.3,1073.23,18
6.3,3066.42,19
6.3,2905.35,20
6.3,997.71,21
6.3,606.95,22
6.3,1299.42,23
6.3,451.1,24
6.3,154.31,25
6.3,375.9,26
