Time,Density,Index 
71.1,97.39,1
71.1,1877.94,2
71.1,155.1,3
71.1,84.56,4
71.1,109.19,5
71.1,116.5,6
71.1,86.9,7
71.1,194.52,8
71.1,237.15,9
71.1,232.76,10
71.1,317.43,11
71.1,72.2,12
71.1,300.91,13
71.1,281.49,14
71.1,230.44,15
71.1,491.47,16
71.1,1361.92,17
71.1,1073.23,18
71.1,3066.42,19
71.1,2905.35,20
71.1,997.71,21
71.1,606.95,22
71.1,1299.42,23
71.1,451.1,24
71.1,154.31,25
71.1,375.9,26
