Time,Density,Index 
74.7,97.39,1
74.7,1877.94,2
74.7,155.1,3
74.7,84.56,4
74.7,109.19,5
74.7,116.5,6
74.7,86.9,7
74.7,194.52,8
74.7,237.15,9
74.7,232.76,10
74.7,317.43,11
74.7,72.2,12
74.7,300.91,13
74.7,281.49,14
74.7,230.44,15
74.7,491.47,16
74.7,1361.92,17
74.7,1073.23,18
74.7,3066.42,19
74.7,2905.35,20
74.7,997.71,21
74.7,606.95,22
74.7,1299.42,23
74.7,451.1,24
74.7,154.31,25
74.7,375.9,26
