Time,Density,Index 
24.6,97.39,1
24.6,1877.94,2
24.6,155.1,3
24.6,84.56,4
24.6,109.19,5
24.6,116.5,6
24.6,86.9,7
24.6,194.52,8
24.6,237.15,9
24.6,232.76,10
24.6,317.43,11
24.6,72.2,12
24.6,300.91,13
24.6,281.49,14
24.6,230.44,15
24.6,491.47,16
24.6,1361.92,17
24.6,1073.23,18
24.6,3066.42,19
24.6,2905.35,20
24.6,997.71,21
24.6,606.95,22
24.6,1299.42,23
24.6,451.1,24
24.6,154.31,25
24.6,375.9,26
