# dim=2, rows=5375
48.15, -6523.67, 2437.15, 0.997449
48.15, -6523.67, 2437.15, 2.55746e-06
48.15, -6523.67, 2437.15, 8.14596e-06
48.15, -6523.67, 2437.15, 0.00237932
48.15, -6523.67, 2437.15, 0.000160481
48.15, -6531.23, 2931.4, 0.997449
48.15, -6531.23, 2931.4, 2.55746e-06
48.15, -6531.23, 2931.4, 8.14596e-06
48.15, -6531.23, 2931.4, 0.00237932
48.15, -6531.23, 2931.4, 0.000160481
48.15, -6102.61, 3075.88, 0.997449
48.15, -6102.61, 3075.88, 2.55746e-06
48.15, -6102.61, 3075.88, 8.14596e-06
48.15, -6102.61, 3075.88, 0.00237932
48.15, -6102.61, 3075.88, 0.000160481
48.15, -5824.43, 2431.68, 0.997449
48.15, -5824.43, 2431.68, 2.55746e-06
48.15, -5824.43, 2431.68, 8.14596e-06
48.15, -5824.43, 2431.68, 0.00237932
48.15, -5824.43, 2431.68, 0.000160481
48.15, -4861.53, 2173.86, 0.997449
48.15, -4861.53, 2173.86, 2.55746e-06
48.15, -4861.53, 2173.86, 8.14596e-06
48.15, -4861.53, 2173.86, 0.00237932
48.15, -4861.53, 2173.86, 0.000160481
48.15, -4716.97, 1148.9, 0.997449
48.15, -4716.97, 1148.9, 2.55746e-06
48.15, -4716.97, 1148.9, 8.14596e-06
48.15, -4716.97, 1148.9, 0.00237932
48.15, -4716.97, 1148.9, 0.000160481
48.15, -5248.01, 1011.24, 0.997448
48.15, -5248.01, 1011.24, 2.55808e-06
48.15, -5248.01, 1011.24, 8.14728e-06
48.15, -5248.01, 1011.24, 0.00238046
48.15, -5248.01, 1011.24, 0.000160481
48.15, -6182.94, 1458.47, 0.997445
48.15, -6182.94, 1458.47, 2.55502e-06
48.15, -6182.94, 1458.47, 8.14086e-06
48.15, -6182.94, 1458.47, 0.00238312
48.15, -6182.94, 1458.47, 0.000160481
48.15, -5054.77, 1592.55, 0.997449
48.15, -5054.77, 1592.55, 2.55746e-06
48.15, -5054.77, 1592.55, 8.14596e-06
48.15, -5054.77, 1592.55, 0.00237932
48.15, -5054.77, 1592.55, 0.000160481
48.15, -5522.24, 1816.17, 0.997449
48.15, -5522.24, 1816.17, 2.55746e-06
48.15, -5522.24, 1816.17, 8.14596e-06
48.15, -5522.24, 1816.17, 0.00237932
48.15, -5522.24, 1816.17, 0.000160481
48.15, -5715.47, 1234.86, 0.997447
48.15, -5715.47, 1234.86, 2.55884e-06
48.15, -5715.47, 1234.86, 8.14887e-06
48.15, -5715.47, 1234.86, 0.00238182
48.15, -5715.47, 1234.86, 0.000160481
48.15, -5342.98, 2302.77, 0.997449
48.15, -5342.98, 2302.77, 2.55746e-06
48.15, -5342.98, 2302.77, 8.14596e-06
48.15, -5342.98, 2302.77, 0.00237932
48.15, -5342.98, 2302.77, 0.000160481
48.15, -6003.69, 1945.08, 0.997449
48.15, -6003.69, 1945.08, 2.55746e-06
48.15, -6003.69, 1945.08, 8.14596e-06
