Time,Density,Index 
54.15,97.39,1
54.15,1877.94,2
54.15,155.1,3
54.15,84.56,4
54.15,109.19,5
54.15,116.5,6
54.15,86.9,7
54.15,194.52,8
54.15,237.15,9
54.15,232.76,10
54.15,317.43,11
54.15,72.2,12
54.15,300.91,13
54.15,281.49,14
54.15,230.44,15
54.15,491.47,16
54.15,1361.92,17
54.15,1073.23,18
54.15,3066.42,19
54.15,2905.35,20
54.15,997.71,21
54.15,606.95,22
54.15,1299.42,23
54.15,451.1,24
54.15,154.31,25
54.15,375.9,26
