Time,Density,Index 
44.55,97.39,1
44.55,1877.94,2
44.55,155.1,3
44.55,84.56,4
44.55,109.19,5
44.55,116.5,6
44.55,86.9,7
44.55,194.52,8
44.55,237.15,9
44.55,232.76,10
44.55,317.43,11
44.55,72.2,12
44.55,300.91,13
44.55,281.49,14
44.55,230.44,15
44.55,491.47,16
44.55,1361.92,17
44.55,1073.23,18
44.55,3066.42,19
44.55,2905.35,20
44.55,997.71,21
44.55,606.95,22
44.55,1299.42,23
44.55,451.1,24
44.55,154.31,25
44.55,375.9,26
