Time,Density,Index 
55.8,97.39,1
55.8,1877.94,2
55.8,155.1,3
55.8,84.56,4
55.8,109.19,5
55.8,116.5,6
55.8,86.9,7
55.8,194.52,8
55.8,237.15,9
55.8,232.76,10
55.8,317.43,11
55.8,72.2,12
55.8,300.91,13
55.8,281.49,14
55.8,230.44,15
55.8,491.47,16
55.8,1361.92,17
55.8,1073.23,18
55.8,3066.42,19
55.8,2905.35,20
55.8,997.71,21
55.8,606.95,22
55.8,1299.42,23
55.8,451.1,24
55.8,154.31,25
55.8,375.9,26
