# dim=2, rows=5375
71.55, -6523.67, 2437.15, 0.997445
71.55, -6523.67, 2437.15, 7.73061e-07
71.55, -6523.67, 2437.15, 2.58714e-06
71.55, -6523.67, 2437.15, 0.00239061
71.55, -6523.67, 2437.15, 0.000160538
71.55, -6531.23, 2931.4, 0.997445
71.55, -6531.23, 2931.4, 7.73062e-07
71.55, -6531.23, 2931.4, 2.58714e-06
71.55, -6531.23, 2931.4, 0.00239061
71.55, -6531.23, 2931.4, 0.000160538
71.55, -6102.61, 3075.88, 0.997445
71.55, -6102.61, 3075.88, 7.73062e-07
71.55, -6102.61, 3075.88, 2.58714e-06
71.55, -6102.61, 3075.88, 0.00239061
71.55, -6102.61, 3075.88, 0.000160538
71.55, -5824.43, 2431.68, 0.997445
71.55, -5824.43, 2431.68, 7.73062e-07
71.55, -5824.43, 2431.68, 2.58714e-06
71.55, -5824.43, 2431.68, 0.00239061
71.55, -5824.43, 2431.68, 0.000160538
71.55, -4861.53, 2173.86, 0.997445
71.55, -4861.53, 2173.86, 7.73062e-07
71.55, -4861.53, 2173.86, 2.58714e-06
71.55, -4861.53, 2173.86, 0.00239061
71.55, -4861.53, 2173.86, 0.000160538
71.55, -4716.97, 1148.9, 0.997445
71.55, -4716.97, 1148.9, 7.73062e-07
71.55, -4716.97, 1148.9, 2.58714e-06
71.55, -4716.97, 1148.9, 0.00239061
71.55, -4716.97, 1148.9, 0.000160538
71.55, -5248.01, 1011.24, 0.997444
71.55, -5248.01, 1011.24, 7.73339e-07
71.55, -5248.01, 1011.24, 2.58783e-06
71.55, -5248.01, 1011.24, 0.00239232
71.55, -5248.01, 1011.24, 0.000160538
71.55, -6182.94, 1458.47, 0.99744
71.55, -6182.94, 1458.47, 7.71958e-07
71.55, -6182.94, 1458.47, 2.58443e-06
71.55, -6182.94, 1458.47, 0.00239624
71.55, -6182.94, 1458.47, 0.000160538
71.55, -5054.77, 1592.55, 0.997445
71.55, -5054.77, 1592.55, 7.73062e-07
71.55, -5054.77, 1592.55, 2.58714e-06
71.55, -5054.77, 1592.55, 0.00239061
71.55, -5054.77, 1592.55, 0.000160538
71.55, -5522.24, 1816.17, 0.997445
71.55, -5522.24, 1816.17, 7.73062e-07
71.55, -5522.24, 1816.17, 2.58714e-06
71.55, -5522.24, 1816.17, 0.00239061
71.55, -5522.24, 1816.17, 0.000160538
71.55, -5715.47, 1234.86, 0.997442
71.55, -5715.47, 1234.86, 7.7367e-07
71.55, -5715.47, 1234.86, 2.58866e-06
71.55, -5715.47, 1234.86, 0.00239435
71.55, -5715.47, 1234.86, 0.000160538
71.55, -5342.98, 2302.77, 0.997445
71.55, -5342.98, 2302.77, 7.73062e-07
71.55, -5342.98, 2302.77, 2.58714e-06
71.55, -5342.98, 2302.77, 0.00239061
71.55, -5342.98, 2302.77, 0.000160538
71.55, -6003.69, 1945.08, 0.997445
71.55, -6003.69, 1945.08, 7.73062e-07
71.55, -6003.69, 1945.08, 2.58714e-06
71.55, -6003.69, 1945.08, 0.00239061
71.55, -6003.69, 1945.08, 0.000160538
71.55, -6464.04, 1732.24, 0.997443
71.55, -6464.04, 1732.24, 7.75542e-07
71.55, -6464.04, 1732.24, 2.59328e-06
71.55, -6464.04, 1732.24, 0.00239381
71.55, -6464.04, 1732.24, 0.000160538
71.55, -5151.39, 1301.9, 0.997445
71.55, -5151.39, 1301.9, 7.73062e-07
71.55, -5151.39, 1301.9, 2.58714e-06
71.55, -5151.39, 1301.9, 0.00239061
71.55, -5151.39, 1301.9, 0.000160538
71.55, -5385.12, 1413.71, 0.997445
71.55, -5385.12, 1413.71, 7.73062e-07
71.55, -5385.12, 1413.71, 2.58714e-06
71.55, -5385.12, 1413.71, 0.00239061
71.55, -5385.12, 1413.71, 0.000160538
71.55, -5481.74, 1123.05, 0.997441
71.55, -5481.74, 1123.05, 7.73671e-07
71.55, -5481.74, 1123.05, 2.58866e-06
71.55, -5481.74, 1123.05, 0.00239436
71.55, -5481.74, 1123.05, 0.000160538
71.55, -5191.89, 1995.02, 0.997445
71.55, -5191.89, 1995.02, 7.73062e-07
71.55, -5191.89, 1995.02, 2.58714e-06
71.55, -5191.89, 1995.02, 0.00239061
71.55, -5191.89, 1995.02, 0.000160538
71.55, -5288.5, 1704.36, 0.997445
71.55, -5288.5, 1704.36, 7.73062e-07
71.55, -5288.5, 1704.36, 2.58714e-06
71.55, -5288.5, 1704.36, 0.00239061
71.55, -5288.5, 1704.36, 0.000160538
71.55, -4958.15, 1883.21, 0.997445
71.55, -4958.15, 1883.21, 7.73062e-07
71.55, -4958.15, 1883.21, 2.58714e-06
71.55, -4958.15, 1883.21, 0.00239061
71.55, -4958.15, 1883.21, 0.000160538
71.55, -5949.2, 1346.67, 0.997445
71.55, -5949.2, 1346.67, 7.73064e-07
71.55, -5949.2, 1346.67, 2.58715e-06
71.55, -5949.2, 1346.67, 0.00239063
