Time,Density,Index 
50.85,97.39,1
50.85,1877.94,2
50.85,155.1,3
50.85,84.56,4
50.85,109.19,5
50.85,116.5,6
50.85,86.9,7
50.85,194.52,8
50.85,237.15,9
50.85,232.76,10
50.85,317.43,11
50.85,72.2,12
50.85,300.91,13
50.85,281.49,14
50.85,230.44,15
50.85,491.47,16
50.85,1361.92,17
50.85,1073.23,18
50.85,3066.42,19
50.85,2905.35,20
50.85,997.71,21
50.85,606.95,22
50.85,1299.42,23
50.85,451.1,24
50.85,154.31,25
50.85,375.9,26
