Time,Density,Index 
37.8,97.39,1
37.8,1877.94,2
37.8,155.1,3
37.8,84.56,4
37.8,109.19,5
37.8,116.5,6
37.8,86.9,7
37.8,194.52,8
37.8,237.15,9
37.8,232.76,10
37.8,317.43,11
37.8,72.2,12
37.8,300.91,13
37.8,281.49,14
37.8,230.44,15
37.8,491.47,16
37.8,1361.92,17
37.8,1073.23,18
37.8,3066.42,19
37.8,2905.35,20
37.8,997.71,21
37.8,606.95,22
37.8,1299.42,23
37.8,451.1,24
37.8,154.31,25
37.8,375.9,26
