Time,Density,Index 
11.7,97.39,1
11.7,1877.94,2
11.7,155.1,3
11.7,84.56,4
11.7,109.19,5
11.7,116.5,6
11.7,86.9,7
11.7,194.52,8
11.7,237.15,9
11.7,232.76,10
11.7,317.43,11
11.7,72.2,12
11.7,300.91,13
11.7,281.49,14
11.7,230.44,15
11.7,491.47,16
11.7,1361.92,17
11.7,1073.23,18
11.7,3066.42,19
11.7,2905.35,20
11.7,997.71,21
11.7,606.95,22
11.7,1299.42,23
11.7,451.1,24
11.7,154.31,25
11.7,375.9,26
