Time,Density,Index 
12.75,97.39,1
12.75,1877.94,2
12.75,155.1,3
12.75,84.56,4
12.75,109.19,5
12.75,116.5,6
12.75,86.9,7
12.75,194.52,8
12.75,237.15,9
12.75,232.76,10
12.75,317.43,11
12.75,72.2,12
12.75,300.91,13
12.75,281.49,14
12.75,230.44,15
12.75,491.47,16
12.75,1361.92,17
12.75,1073.23,18
12.75,3066.42,19
12.75,2905.35,20
12.75,997.71,21
12.75,606.95,22
12.75,1299.42,23
12.75,451.1,24
12.75,154.31,25
12.75,375.9,26
