Time,Density,Index 
61.95,97.39,1
61.95,1877.94,2
61.95,155.1,3
61.95,84.56,4
61.95,109.19,5
61.95,116.5,6
61.95,86.9,7
61.95,194.52,8
61.95,237.15,9
61.95,232.76,10
61.95,317.43,11
61.95,72.2,12
61.95,300.91,13
61.95,281.49,14
61.95,230.44,15
61.95,491.47,16
61.95,1361.92,17
61.95,1073.23,18
61.95,3066.42,19
61.95,2905.35,20
61.95,997.71,21
61.95,606.95,22
61.95,1299.42,23
61.95,451.1,24
61.95,154.31,25
61.95,375.9,26
