Time,Density,Index 
46.2,97.39,1
46.2,1877.94,2
46.2,155.1,3
46.2,84.56,4
46.2,109.19,5
46.2,116.5,6
46.2,86.9,7
46.2,194.52,8
46.2,237.15,9
46.2,232.76,10
46.2,317.43,11
46.2,72.2,12
46.2,300.91,13
46.2,281.49,14
46.2,230.44,15
46.2,491.47,16
46.2,1361.92,17
46.2,1073.23,18
46.2,3066.42,19
46.2,2905.35,20
46.2,997.71,21
46.2,606.95,22
46.2,1299.42,23
46.2,451.1,24
46.2,154.31,25
46.2,375.9,26
