Time,Density,Index 
58.65,97.39,1
58.65,1877.94,2
58.65,155.1,3
58.65,84.56,4
58.65,109.19,5
58.65,116.5,6
58.65,86.9,7
58.65,194.52,8
58.65,237.15,9
58.65,232.76,10
58.65,317.43,11
58.65,72.2,12
58.65,300.91,13
58.65,281.49,14
58.65,230.44,15
58.65,491.47,16
58.65,1361.92,17
58.65,1073.23,18
58.65,3066.42,19
58.65,2905.35,20
58.65,997.71,21
58.65,606.95,22
58.65,1299.42,23
58.65,451.1,24
58.65,154.31,25
58.65,375.9,26
