Time,Density,Index 
21.45,97.39,1
21.45,1877.94,2
21.45,155.1,3
21.45,84.56,4
21.45,109.19,5
21.45,116.5,6
21.45,86.9,7
21.45,194.52,8
21.45,237.15,9
21.45,232.76,10
21.45,317.43,11
21.45,72.2,12
21.45,300.91,13
21.45,281.49,14
21.45,230.44,15
21.45,491.47,16
21.45,1361.92,17
21.45,1073.23,18
21.45,3066.42,19
21.45,2905.35,20
21.45,997.71,21
21.45,606.95,22
21.45,1299.42,23
21.45,451.1,24
21.45,154.31,25
21.45,375.9,26
