Time,Density,Index 
66.6,97.39,1
66.6,1877.94,2
66.6,155.1,3
66.6,84.56,4
66.6,109.19,5
66.6,116.5,6
66.6,86.9,7
66.6,194.52,8
66.6,237.15,9
66.6,232.76,10
66.6,317.43,11
66.6,72.2,12
66.6,300.91,13
66.6,281.49,14
66.6,230.44,15
66.6,491.47,16
66.6,1361.92,17
66.6,1073.23,18
66.6,3066.42,19
66.6,2905.35,20
66.6,997.71,21
66.6,606.95,22
66.6,1299.42,23
66.6,451.1,24
66.6,154.31,25
66.6,375.9,26
