Time,Density,Index 
70.65,97.39,1
70.65,1877.94,2
70.65,155.1,3
70.65,84.56,4
70.65,109.19,5
70.65,116.5,6
70.65,86.9,7
70.65,194.52,8
70.65,237.15,9
70.65,232.76,10
70.65,317.43,11
70.65,72.2,12
70.65,300.91,13
70.65,281.49,14
70.65,230.44,15
70.65,491.47,16
70.65,1361.92,17
70.65,1073.23,18
70.65,3066.42,19
70.65,2905.35,20
70.65,997.71,21
70.65,606.95,22
70.65,1299.42,23
70.65,451.1,24
70.65,154.31,25
70.65,375.9,26
