Time,Density,Index 
58.8,97.39,1
58.8,1877.94,2
58.8,155.1,3
58.8,84.56,4
58.8,109.19,5
58.8,116.5,6
58.8,86.9,7
58.8,194.52,8
58.8,237.15,9
58.8,232.76,10
58.8,317.43,11
58.8,72.2,12
58.8,300.91,13
58.8,281.49,14
58.8,230.44,15
58.8,491.47,16
58.8,1361.92,17
58.8,1073.23,18
58.8,3066.42,19
58.8,2905.35,20
58.8,997.71,21
58.8,606.95,22
58.8,1299.42,23
58.8,451.1,24
58.8,154.31,25
58.8,375.9,26
