Time,Density,Index 
7.2,97.39,1
7.2,1877.94,2
7.2,155.1,3
7.2,84.56,4
7.2,109.19,5
7.2,116.5,6
7.2,86.9,7
7.2,194.52,8
7.2,237.15,9
7.2,232.76,10
7.2,317.43,11
7.2,72.2,12
7.2,300.91,13
7.2,281.49,14
7.2,230.44,15
7.2,491.47,16
7.2,1361.92,17
7.2,1073.23,18
7.2,3066.42,19
7.2,2905.35,20
7.2,997.71,21
7.2,606.95,22
7.2,1299.42,23
7.2,451.1,24
7.2,154.31,25
7.2,375.9,26
