Time,Density,Index 
16.2,97.39,1
16.2,1877.94,2
16.2,155.1,3
16.2,84.56,4
16.2,109.19,5
16.2,116.5,6
16.2,86.9,7
16.2,194.52,8
16.2,237.15,9
16.2,232.76,10
16.2,317.43,11
16.2,72.2,12
16.2,300.91,13
16.2,281.49,14
16.2,230.44,15
16.2,491.47,16
16.2,1361.92,17
16.2,1073.23,18
16.2,3066.42,19
16.2,2905.35,20
16.2,997.71,21
16.2,606.95,22
16.2,1299.42,23
16.2,451.1,24
16.2,154.31,25
16.2,375.9,26
