Time,Density,Index 
70.8,97.39,1
70.8,1877.94,2
70.8,155.1,3
70.8,84.56,4
70.8,109.19,5
70.8,116.5,6
70.8,86.9,7
70.8,194.52,8
70.8,237.15,9
70.8,232.76,10
70.8,317.43,11
70.8,72.2,12
70.8,300.91,13
70.8,281.49,14
70.8,230.44,15
70.8,491.47,16
70.8,1361.92,17
70.8,1073.23,18
70.8,3066.42,19
70.8,2905.35,20
70.8,997.71,21
70.8,606.95,22
70.8,1299.42,23
70.8,451.1,24
70.8,154.31,25
70.8,375.9,26
