Time,Density,Index 
21.75,97.39,1
21.75,1877.94,2
21.75,155.1,3
21.75,84.56,4
21.75,109.19,5
21.75,116.5,6
21.75,86.9,7
21.75,194.52,8
21.75,237.15,9
21.75,232.76,10
21.75,317.43,11
21.75,72.2,12
21.75,300.91,13
21.75,281.49,14
21.75,230.44,15
21.75,491.47,16
21.75,1361.92,17
21.75,1073.23,18
21.75,3066.42,19
21.75,2905.35,20
21.75,997.71,21
21.75,606.95,22
21.75,1299.42,23
21.75,451.1,24
21.75,154.31,25
21.75,375.9,26
