Time,Density,Index 
66.3,97.39,1
66.3,1877.94,2
66.3,155.1,3
66.3,84.56,4
66.3,109.19,5
66.3,116.5,6
66.3,86.9,7
66.3,194.52,8
66.3,237.15,9
66.3,232.76,10
66.3,317.43,11
66.3,72.2,12
66.3,300.91,13
66.3,281.49,14
66.3,230.44,15
66.3,491.47,16
66.3,1361.92,17
66.3,1073.23,18
66.3,3066.42,19
66.3,2905.35,20
66.3,997.71,21
66.3,606.95,22
66.3,1299.42,23
66.3,451.1,24
66.3,154.31,25
66.3,375.9,26
