Time,Density,Index 
57,97.39,1
57,1877.94,2
57,155.1,3
57,84.56,4
57,109.19,5
57,116.5,6
57,86.9,7
57,194.52,8
57,237.15,9
57,232.76,10
57,317.43,11
57,72.2,12
57,300.91,13
57,281.49,14
57,230.44,15
57,491.47,16
57,1361.92,17
57,1073.23,18
57,3066.42,19
57,2905.35,20
57,997.71,21
57,606.95,22
57,1299.42,23
57,451.1,24
57,154.31,25
57,375.9,26
