Time,Density,Index 
36.9,97.39,1
36.9,1877.94,2
36.9,155.1,3
36.9,84.56,4
36.9,109.19,5
36.9,116.5,6
36.9,86.9,7
36.9,194.52,8
36.9,237.15,9
36.9,232.76,10
36.9,317.43,11
36.9,72.2,12
36.9,300.91,13
36.9,281.49,14
36.9,230.44,15
36.9,491.47,16
36.9,1361.92,17
36.9,1073.23,18
36.9,3066.42,19
36.9,2905.35,20
36.9,997.71,21
36.9,606.95,22
36.9,1299.42,23
36.9,451.1,24
36.9,154.31,25
36.9,375.9,26
