Time,Density,Index 
47.55,97.39,1
47.55,1877.94,2
47.55,155.1,3
47.55,84.56,4
47.55,109.19,5
47.55,116.5,6
47.55,86.9,7
47.55,194.52,8
47.55,237.15,9
47.55,232.76,10
47.55,317.43,11
47.55,72.2,12
47.55,300.91,13
47.55,281.49,14
47.55,230.44,15
47.55,491.47,16
47.55,1361.92,17
47.55,1073.23,18
47.55,3066.42,19
47.55,2905.35,20
47.55,997.71,21
47.55,606.95,22
47.55,1299.42,23
47.55,451.1,24
47.55,154.31,25
47.55,375.9,26
