Time,Density,Index 
42.6,97.39,1
42.6,1877.94,2
42.6,155.1,3
42.6,84.56,4
42.6,109.19,5
42.6,116.5,6
42.6,86.9,7
42.6,194.52,8
42.6,237.15,9
42.6,232.76,10
42.6,317.43,11
42.6,72.2,12
42.6,300.91,13
42.6,281.49,14
42.6,230.44,15
42.6,491.47,16
42.6,1361.92,17
42.6,1073.23,18
42.6,3066.42,19
42.6,2905.35,20
42.6,997.71,21
42.6,606.95,22
42.6,1299.42,23
42.6,451.1,24
42.6,154.31,25
42.6,375.9,26
