# dim=2, rows=5375
45, -6523.67, 2437.15, 0.997451
45, -6523.67, 2437.15, 3.00437e-06
45, -6523.67, 2437.15, 9.45196e-06
45, -6523.67, 2437.15, 0.00237657
45, -6523.67, 2437.15, 0.000160467
45, -6531.23, 2931.4, 0.997451
45, -6531.23, 2931.4, 3.00437e-06
45, -6531.23, 2931.4, 9.45196e-06
45, -6531.23, 2931.4, 0.00237657
45, -6531.23, 2931.4, 0.000160467
45, -6102.61, 3075.88, 0.997451
45, -6102.61, 3075.88, 3.00437e-06
45, -6102.61, 3075.88, 9.45196e-06
45, -6102.61, 3075.88, 0.00237657
45, -6102.61, 3075.88, 0.000160467
45, -5824.43, 2431.68, 0.997451
45, -5824.43, 2431.68, 3.00437e-06
45, -5824.43, 2431.68, 9.45196e-06
45, -5824.43, 2431.68, 0.00237657
45, -5824.43, 2431.68, 0.000160467
45, -4861.53, 2173.86, 0.997451
45, -4861.53, 2173.86, 3.00437e-06
45, -4861.53, 2173.86, 9.45196e-06
45, -4861.53, 2173.86, 0.00237657
45, -4861.53, 2173.86, 0.000160467
45, -4716.97, 1148.9, 0.997451
45, -4716.97, 1148.9, 3.00437e-06
45, -4716.97, 1148.9, 9.45196e-06
45, -4716.97, 1148.9, 0.00237657
45, -4716.97, 1148.9, 0.000160467
45, -5248.01, 1011.24, 0.997449
45, -5248.01, 1011.24, 3.00506e-06
45, -5248.01, 1011.24, 9.45337e-06
45, -5248.01, 1011.24, 0.00237764
45, -5248.01, 1011.24, 0.000160467
45, -6182.94, 1458.47, 0.997447
45, -6182.94, 1458.47, 3.00169e-06
45, -6182.94, 1458.47, 9.44655e-06
45, -6182.94, 1458.47, 0.00238013
45, -6182.94, 1458.47, 0.000160467
45, -5054.77, 1592.55, 0.997451
45, -5054.77, 1592.55, 3.00437e-06
45, -5054.77, 1592.55, 9.45196e-06
45, -5054.77, 1592.55, 0.00237657
45, -5054.77, 1592.55, 0.000160467
45, -5522.24, 1816.17, 0.997451
45, -5522.24, 1816.17, 3.00437e-06
45, -5522.24, 1816.17, 9.45196e-06
45, -5522.24, 1816.17, 0.00237657
45, -5522.24, 1816.17, 0.000160467
45, -5715.47, 1234.86, 0.997448
45, -5715.47, 1234.86, 3.00589e-06
45, -5715.47, 1234.86, 9.45507e-06
45, -5715.47, 1234.86, 0.00237891
45, -5715.47, 1234.86, 0.000160467
45, -5342.98, 2302.77, 0.997451
45, -5342.98, 2302.77, 3.00437e-06
45, -5342.98, 2302.77, 9.45196e-06
45, -5342.98, 2302.77, 0.00237657
45, -5342.98, 2302.77, 0.000160467
45, -6003.69, 1945.08, 0.997451
45, -6003.69, 1945.08, 3.00437e-06
45, -6003.69, 1945.08, 9.45196e-06
45, -6003.69, 1945.08, 0.00237657
45, -6003.69, 1945.08, 0.000160467
45, -6464.04, 1732.24, 0.997449
45, -6464.04, 1732.24, 3.01047e-06
45, -6464.04, 1732.24, 9.46437e-06
45, -6464.04, 1732.24, 0.00237852
45, -6464.04, 1732.24, 0.000160467
45, -5151.39, 1301.9, 0.997451
45, -5151.39, 1301.9, 3.00437e-06
45, -5151.39, 1301.9, 9.45196e-06
45, -5151.39, 1301.9, 0.00237657
45, -5151.39, 1301.9, 0.000160467
45, -5385.12, 1413.71, 0.997451
45, -5385.12, 1413.71, 3.00437e-06
45, -5385.12, 1413.71, 9.45196e-06
45, -5385.12, 1413.71, 0.00237657
45, -5385.12, 1413.71, 0.000160467
45, -5481.74, 1123.05, 0.997448
45, -5481.74, 1123.05, 3.00589e-06
45, -5481.74, 1123.05, 9.45507e-06
45, -5481.74, 1123.05, 0.00237891
45, -5481.74, 1123.05, 0.000160467
45, -5191.89, 1995.02, 0.997451
45, -5191.89, 1995.02, 3.00437e-06
45, -5191.89, 1995.02, 9.45196e-06
45, -5191.89, 1995.02, 0.00237657
45, -5191.89, 1995.02, 0.000160467
45, -5288.5, 1704.36, 0.997451
45, -5288.5, 1704.36, 3.00437e-06
45, -5288.5, 1704.36, 9.45196e-06
45, -5288.5, 1704.36, 0.00237657
45, -5288.5, 1704.36, 0.000160467
45, -4958.15, 1883.21, 0.997451
45, -4958.15, 1883.21, 3.00437e-06
45, -4958.15, 1883.21, 9.45196e-06
45, -4958.15, 1883.21, 0.00237657
45, -4958.15, 1883.21, 0.000160467
45, -5949.2, 1346.67, 0.99745
45, -5949.2, 1346.67, 3.00437e-06
45, -5949.2, 1346.67, 9.45197e-06
45, -5949.2, 1346.67, 0.00237658
45, -5949.2, 1346.67, 0.000160467
45, -5618.85, 1525.51, 0.997451
45, -5618.85, 1525.51, 3.00437e-06
45, -5618.85, 1525.51, 9.45196e-06
45, -5618.85, 1525.51, 0.00237657
45, -5618.85, 1525.51, 0.000160467
45, -5852.59, 1637.32, 0.997451
45, -5852.59, 1637.32, 3.00437e-06
45, -5852.59, 1637.32, 9.45196e-06
45, -5852.59, 1637.32, 0.00237657
45, -5852.59, 1637.32, 0.000160467
45, -5102.26, 2238.32, 0.997451
45, -5102.26, 2238.32, 3.00437e-06
45, -5102.26, 2238.32, 9.45196e-06
45, -5102.26, 2238.32, 0.00237657
45, -5102.26, 2238.32, 0.000160467
45, -5432.61, 2059.47, 0.997451
45, -5432.61, 2059.47, 3.00437e-06
45, -5432.61, 2059.47, 9.45196e-06
45, -5432.61, 2059.47, 0.00237657
45, -5432.61, 2059.47, 0.000160467
45, -5762.96, 1880.62, 0.997451
45, -5762.96, 1880.62, 3.00437e-06
45, -5762.96, 1880.62, 9.45196e-06
45, -5762.96, 1880.62, 0.00237657
45, -5762.96, 1880.62, 0.000160467
45, -6093.31, 1701.77, 0.997451
45, -6093.31, 1701.77, 3.00437e-06
45, -6093.31, 1701.77, 9.45196e-06
45, -6093.31, 1701.77, 0.00237657
45, -6093.31, 1701.77, 0.000160467
45, -5673.33, 2123.92, 0.997451
45, -5673.33, 2123.92, 3.00437e-06
45, -5673.33, 2123.92, 9.45196e-06
45, -5673.33, 2123.92, 0.00237657
45, -5673.33, 2123.92, 0.000160467
45, -4789.25, 1661.38, 0.997451
45, -4789.25, 1661.38, 3.00437e-06
45, -4789.25, 1661.38, 9.45196e-06
45, -4789.25, 1661.38, 0.00237657
45, -4789.25, 1661.38, 0.000160467
45, -4885.87, 1370.73, 0.997451
45, -4885.87, 1370.73, 3.00437e-06
45, -4885.87, 1370.73, 9.45196e-06
45, -4885.87, 1370.73, 0.00237657
45, -4885.87, 1370.73, 0.000160467
45, -4982.49, 1080.07, 0.997451
45, -4982.49, 1080.07, 3.00437e-06
45, -4982.49, 1080.07, 9.45196e-06
45, -4982.49, 1080.07, 0.00237657
45, -4982.49, 1080.07, 0.000160467
45, -5914.06, 2188.38, 0.997451
45, -5914.06, 2188.38, 3.00437e-06
45, -5914.06, 2188.38, 9.45196e-06
45, -5914.06, 2188.38, 0.00237657
45, -5914.06, 2188.38, 0.000160467
45, -5583.71, 2367.23, 0.997451
45, -5583.71, 2367.23, 3.00437e-06
45, -5583.71, 2367.23, 9.45196e-06
45, -5583.71, 2367.23, 0.00237657
45, -5583.71, 2367.23, 0.000160467
45, -6263.68, 2191.11, 0.997451
45, -6263.68, 2191.11, 3.00437e-06
45, -6263.68, 2191.11, 9.45196e-06
45, -6263.68, 2191.11, 0.00237657
45, -6263.68, 2191.11, 0.000160467
45, -6174.05, 2434.41, 0.997451
45, -6174.05, 2434.41, 3.00437e-06
45, -6174.05, 2434.41, 9.45196e-06
45, -6174.05, 2434.41, 0.00237657
45, -6174.05, 2434.41, 0.000160467
45, -6353.3, 1947.81, 0.997451
45, -6353.3, 1947.81, 3.00437e-06
45, -6353.3, 1947.81, 9.45197e-06
45, -6353.3, 1947.81, 0.00237657
45, -6353.3, 1947.81, 0.000160467
45, -5963.52, 2753.78, 0.997451
45, -5963.52, 2753.78, 3.00437e-06
45, -5963.52, 2753.78, 9.45196e-06
45, -5963.52, 2753.78, 0.00237657
45, -5963.52, 2753.78, 0.000160467
45, -6313.14, 2756.51, 0.997451
45, -6313.14, 2756.51, 3.00437e-06
45, -6313.14, 2756.51, 9.45196e-06
45, -6313.14, 2756.51, 0.00237657
45, -6313.14, 2756.51, 0.000160467
45, -6915.52, 2495.34, 0.99745
45, -6915.52, 2495.34, 3.0099e-06
45, -6915.52, 2495.34, 9.46321e-06
45, -6915.52, 2495.34, 0.00237711
45, -6915.52, 2495.34, 0.000160467
45, -6527.45, 2684.27, 0.997451
45, -6527.45, 2684.27, 3.00437e-06
45, -6527.45, 2684.27, 9.45196e-06
45, -6527.45, 2684.27, 0.00237657
45, -6527.45, 2684.27, 0.000160467
45, -6316.92, 3003.64, 0.997451
45, -6316.92, 3003.64, 3.00437e-06
45, -6316.92, 3003.64, 9.45196e-06
45, -6316.92, 3003.64, 0.00237657
45, -6316.92, 3003.64, 0.000160467
45, -6120.61, 1174.85, 0.997448
45, -6120.61, 1174.85, 3.00221e-06
45, -6120.61, 1174.85, 9.44759e-06
45, -6120.61, 1174.85, 0.0023793
45, -6120.61, 1174.85, 0.000160467
45, -6634.41, 2221.57, 0.99745
45, -6634.41, 2221.57, 3.00624e-06
45, -6634.41, 2221.57, 9.45577e-06
45, -6634.41, 2221.57, 0.00237678
45, -6634.41, 2221.57, 0.000160467
45, -6774.96, 2358.46, 0.99745
45, -6774.96, 2358.46, 3.00625e-06
45, -6774.96, 2358.46, 9.45577e-06
45, -6774.96, 2358.46, 0.00237678
45, -6774.96, 2358.46, 0.000160467
45, -6493.86, 2084.69, 0.99745
45, -6493.86, 2084.69, 3.00793e-06
45, -6493.86, 2084.69, 9.45919e-06
45, -6493.86, 2084.69, 0.00237697
45, -6493.86, 2084.69, 0.000160467
45, -5199.7, 1156.57, 0.997451
45, -5199.7, 1156.57, 3.00437e-06
45, -5199.7, 1156.57, 9.45196e-06
45, -5199.7, 1156.57, 0.00237657
45, -5199.7, 1156.57, 0.000160467
45, -5103.08, 1447.23, 0.997451
45, -5103.08, 1447.23, 3.00437e-06
45, -5103.08, 1447.23, 9.45196e-06
45, -5103.08, 1447.23, 0.00237657
45, -5103.08, 1447.23, 0.000160467
45, -5219.95, 1503.13, 0.997451
45, -5219.95, 1503.13, 3.00437e-06
45, -5219.95, 1503.13, 9.45196e-06
45, -5219.95, 1503.13, 0.00237657
45, -5219.95, 1503.13, 0.000160467
45, -5550.3, 1324.28, 0.997451
45, -5550.3, 1324.28, 3.00437e-06
45, -5550.3, 1324.28, 9.45196e-06
45, -5550.3, 1324.28, 0.00237658
45, -5550.3, 1324.28, 0.000160467
45, -5598.61, 1178.96, 0.997449
45, -5598.61, 1178.96, 3.00557e-06
45, -5598.61, 1178.96, 9.45442e-06
45, -5598.61, 1178.96, 0.00237843
45, -5598.61, 1178.96, 0.000160467
45, -5364.87, 1067.15, 0.997449
45, -5364.87, 1067.15, 3.00557e-06
45, -5364.87, 1067.15, 9.45442e-06
45, -5364.87, 1067.15, 0.00237843
45, -5364.87, 1067.15, 0.000160467
45, -5026.71, 2084.44, 0.997451
45, -5026.71, 2084.44, 3.00437e-06
45, -5026.71, 2084.44, 9.45196e-06
45, -5026.71, 2084.44, 0.00237657
45, -5026.71, 2084.44, 0.000160467
45, -5357.06, 1905.59, 0.997451
45, -5357.06, 1905.59, 3.00437e-06
45, -5357.06, 1905.59, 9.45196e-06
45, -5357.06, 1905.59, 0.00237657
45, -5357.06, 1905.59, 0.000160467
