Time,Density,Index 
39,97.39,1
39,1877.94,2
39,155.1,3
39,84.56,4
39,109.19,5
39,116.5,6
39,86.9,7
39,194.52,8
39,237.15,9
39,232.76,10
39,317.43,11
39,72.2,12
39,300.91,13
39,281.49,14
39,230.44,15
39,491.47,16
39,1361.92,17
39,1073.23,18
39,3066.42,19
39,2905.35,20
39,997.71,21
39,606.95,22
39,1299.42,23
39,451.1,24
39,154.31,25
39,375.9,26
