Time,Density,Index 
51.45,97.39,1
51.45,1877.94,2
51.45,155.1,3
51.45,84.56,4
51.45,109.19,5
51.45,116.5,6
51.45,86.9,7
51.45,194.52,8
51.45,237.15,9
51.45,232.76,10
51.45,317.43,11
51.45,72.2,12
51.45,300.91,13
51.45,281.49,14
51.45,230.44,15
51.45,491.47,16
51.45,1361.92,17
51.45,1073.23,18
51.45,3066.42,19
51.45,2905.35,20
51.45,997.71,21
51.45,606.95,22
51.45,1299.42,23
51.45,451.1,24
51.45,154.31,25
51.45,375.9,26
