Time,Density,Index 
29.4,97.39,1
29.4,1877.94,2
29.4,155.1,3
29.4,84.56,4
29.4,109.19,5
29.4,116.5,6
29.4,86.9,7
29.4,194.52,8
29.4,237.15,9
29.4,232.76,10
29.4,317.43,11
29.4,72.2,12
29.4,300.91,13
29.4,281.49,14
29.4,230.44,15
29.4,491.47,16
29.4,1361.92,17
29.4,1073.23,18
29.4,3066.42,19
29.4,2905.35,20
29.4,997.71,21
29.4,606.95,22
29.4,1299.42,23
29.4,451.1,24
29.4,154.31,25
29.4,375.9,26
