Time,Density,Index 
33.3,97.39,1
33.3,1877.94,2
33.3,155.1,3
33.3,84.56,4
33.3,109.19,5
33.3,116.5,6
33.3,86.9,7
33.3,194.52,8
33.3,237.15,9
33.3,232.76,10
33.3,317.43,11
33.3,72.2,12
33.3,300.91,13
33.3,281.49,14
33.3,230.44,15
33.3,491.47,16
33.3,1361.92,17
33.3,1073.23,18
33.3,3066.42,19
33.3,2905.35,20
33.3,997.71,21
33.3,606.95,22
33.3,1299.42,23
33.3,451.1,24
33.3,154.31,25
33.3,375.9,26
