Time,Density,Index 
15,97.39,1
15,1877.94,2
15,155.1,3
15,84.56,4
15,109.19,5
15,116.5,6
15,86.9,7
15,194.52,8
15,237.15,9
15,232.76,10
15,317.43,11
15,72.2,12
15,300.91,13
15,281.49,14
15,230.44,15
15,491.47,16
15,1361.92,17
15,1073.23,18
15,3066.42,19
15,2905.35,20
15,997.71,21
15,606.95,22
15,1299.42,23
15,451.1,24
15,154.31,25
15,375.9,26
