Time,Density,Index 
57.45,97.39,1
57.45,1877.94,2
57.45,155.1,3
57.45,84.56,4
57.45,109.19,5
57.45,116.5,6
57.45,86.9,7
57.45,194.52,8
57.45,237.15,9
57.45,232.76,10
57.45,317.43,11
57.45,72.2,12
57.45,300.91,13
57.45,281.49,14
57.45,230.44,15
57.45,491.47,16
57.45,1361.92,17
57.45,1073.23,18
57.45,3066.42,19
57.45,2905.35,20
57.45,997.71,21
57.45,606.95,22
57.45,1299.42,23
57.45,451.1,24
57.45,154.31,25
57.45,375.9,26
