Time,Density,Index 
43.8,97.39,1
43.8,1877.94,2
43.8,155.1,3
43.8,84.56,4
43.8,109.19,5
43.8,116.5,6
43.8,86.9,7
43.8,194.52,8
43.8,237.15,9
43.8,232.76,10
43.8,317.43,11
43.8,72.2,12
43.8,300.91,13
43.8,281.49,14
43.8,230.44,15
43.8,491.47,16
43.8,1361.92,17
43.8,1073.23,18
43.8,3066.42,19
43.8,2905.35,20
43.8,997.71,21
43.8,606.95,22
43.8,1299.42,23
43.8,451.1,24
43.8,154.31,25
43.8,375.9,26
