Time,Density,Index 
34.2,97.39,1
34.2,1877.94,2
34.2,155.1,3
34.2,84.56,4
34.2,109.19,5
34.2,116.5,6
34.2,86.9,7
34.2,194.52,8
34.2,237.15,9
34.2,232.76,10
34.2,317.43,11
34.2,72.2,12
34.2,300.91,13
34.2,281.49,14
34.2,230.44,15
34.2,491.47,16
34.2,1361.92,17
34.2,1073.23,18
34.2,3066.42,19
34.2,2905.35,20
34.2,997.71,21
34.2,606.95,22
34.2,1299.42,23
34.2,451.1,24
34.2,154.31,25
34.2,375.9,26
