Time,Density,Index 
52.35,97.39,1
52.35,1877.94,2
52.35,155.1,3
52.35,84.56,4
52.35,109.19,5
52.35,116.5,6
52.35,86.9,7
52.35,194.52,8
52.35,237.15,9
52.35,232.76,10
52.35,317.43,11
52.35,72.2,12
52.35,300.91,13
52.35,281.49,14
52.35,230.44,15
52.35,491.47,16
52.35,1361.92,17
52.35,1073.23,18
52.35,3066.42,19
52.35,2905.35,20
52.35,997.71,21
52.35,606.95,22
52.35,1299.42,23
52.35,451.1,24
52.35,154.31,25
52.35,375.9,26
