Time,Density,Index 
66.75,97.39,1
66.75,1877.94,2
66.75,155.1,3
66.75,84.56,4
66.75,109.19,5
66.75,116.5,6
66.75,86.9,7
66.75,194.52,8
66.75,237.15,9
66.75,232.76,10
66.75,317.43,11
66.75,72.2,12
66.75,300.91,13
66.75,281.49,14
66.75,230.44,15
66.75,491.47,16
66.75,1361.92,17
66.75,1073.23,18
66.75,3066.42,19
66.75,2905.35,20
66.75,997.71,21
66.75,606.95,22
66.75,1299.42,23
66.75,451.1,24
66.75,154.31,25
66.75,375.9,26
