Time,Density,Index 
23.4,97.39,1
23.4,1877.94,2
23.4,155.1,3
23.4,84.56,4
23.4,109.19,5
23.4,116.5,6
23.4,86.9,7
23.4,194.52,8
23.4,237.15,9
23.4,232.76,10
23.4,317.43,11
23.4,72.2,12
23.4,300.91,13
23.4,281.49,14
23.4,230.44,15
23.4,491.47,16
23.4,1361.92,17
23.4,1073.23,18
23.4,3066.42,19
23.4,2905.35,20
23.4,997.71,21
23.4,606.95,22
23.4,1299.42,23
23.4,451.1,24
23.4,154.31,25
23.4,375.9,26
