Time,Density,Index 
5.25,97.39,1
5.25,1877.94,2
5.25,155.1,3
5.25,84.56,4
5.25,109.19,5
5.25,116.5,6
5.25,86.9,7
5.25,194.52,8
5.25,237.15,9
5.25,232.76,10
5.25,317.43,11
5.25,72.2,12
5.25,300.91,13
5.25,281.49,14
5.25,230.44,15
5.25,491.47,16
5.25,1361.92,17
5.25,1073.23,18
5.25,3066.42,19
5.25,2905.35,20
5.25,997.71,21
5.25,606.95,22
5.25,1299.42,23
5.25,451.1,24
5.25,154.31,25
5.25,375.9,26
