Time,Density,Index 
70.2,97.39,1
70.2,1877.94,2
70.2,155.1,3
70.2,84.56,4
70.2,109.19,5
70.2,116.5,6
70.2,86.9,7
70.2,194.52,8
70.2,237.15,9
70.2,232.76,10
70.2,317.43,11
70.2,72.2,12
70.2,300.91,13
70.2,281.49,14
70.2,230.44,15
70.2,491.47,16
70.2,1361.92,17
70.2,1073.23,18
70.2,3066.42,19
70.2,2905.35,20
70.2,997.71,21
70.2,606.95,22
70.2,1299.42,23
70.2,451.1,24
70.2,154.31,25
70.2,375.9,26
