Time,Density,Index 
69.3,97.39,1
69.3,1877.94,2
69.3,155.1,3
69.3,84.56,4
69.3,109.19,5
69.3,116.5,6
69.3,86.9,7
69.3,194.52,8
69.3,237.15,9
69.3,232.76,10
69.3,317.43,11
69.3,72.2,12
69.3,300.91,13
69.3,281.49,14
69.3,230.44,15
69.3,491.47,16
69.3,1361.92,17
69.3,1073.23,18
69.3,3066.42,19
69.3,2905.35,20
69.3,997.71,21
69.3,606.95,22
69.3,1299.42,23
69.3,451.1,24
69.3,154.31,25
69.3,375.9,26
