Time,Density,Index 
67.95,97.39,1
67.95,1877.94,2
67.95,155.1,3
67.95,84.56,4
67.95,109.19,5
67.95,116.5,6
67.95,86.9,7
67.95,194.52,8
67.95,237.15,9
67.95,232.76,10
67.95,317.43,11
67.95,72.2,12
67.95,300.91,13
67.95,281.49,14
67.95,230.44,15
67.95,491.47,16
67.95,1361.92,17
67.95,1073.23,18
67.95,3066.42,19
67.95,2905.35,20
67.95,997.71,21
67.95,606.95,22
67.95,1299.42,23
67.95,451.1,24
67.95,154.31,25
67.95,375.9,26
