Time,Density,Index 
36.3,97.39,1
36.3,1877.94,2
36.3,155.1,3
36.3,84.56,4
36.3,109.19,5
36.3,116.5,6
36.3,86.9,7
36.3,194.52,8
36.3,237.15,9
36.3,232.76,10
36.3,317.43,11
36.3,72.2,12
36.3,300.91,13
36.3,281.49,14
36.3,230.44,15
36.3,491.47,16
36.3,1361.92,17
36.3,1073.23,18
36.3,3066.42,19
36.3,2905.35,20
36.3,997.71,21
36.3,606.95,22
36.3,1299.42,23
36.3,451.1,24
36.3,154.31,25
36.3,375.9,26
