Time,Density,Index 
55.05,97.39,1
55.05,1877.94,2
55.05,155.1,3
55.05,84.56,4
55.05,109.19,5
55.05,116.5,6
55.05,86.9,7
55.05,194.52,8
55.05,237.15,9
55.05,232.76,10
55.05,317.43,11
55.05,72.2,12
55.05,300.91,13
55.05,281.49,14
55.05,230.44,15
55.05,491.47,16
55.05,1361.92,17
55.05,1073.23,18
55.05,3066.42,19
55.05,2905.35,20
55.05,997.71,21
55.05,606.95,22
55.05,1299.42,23
55.05,451.1,24
55.05,154.31,25
55.05,375.9,26
