Time,Density,Index 
14.55,97.39,1
14.55,1877.94,2
14.55,155.1,3
14.55,84.56,4
14.55,109.19,5
14.55,116.5,6
14.55,86.9,7
14.55,194.52,8
14.55,237.15,9
14.55,232.76,10
14.55,317.43,11
14.55,72.2,12
14.55,300.91,13
14.55,281.49,14
14.55,230.44,15
14.55,491.47,16
14.55,1361.92,17
14.55,1073.23,18
14.55,3066.42,19
14.55,2905.35,20
14.55,997.71,21
14.55,606.95,22
14.55,1299.42,23
14.55,451.1,24
14.55,154.31,25
14.55,375.9,26
