Time,Density,Index 
68.55,97.39,1
68.55,1877.94,2
68.55,155.1,3
68.55,84.56,4
68.55,109.19,5
68.55,116.5,6
68.55,86.9,7
68.55,194.52,8
68.55,237.15,9
68.55,232.76,10
68.55,317.43,11
68.55,72.2,12
68.55,300.91,13
68.55,281.49,14
68.55,230.44,15
68.55,491.47,16
68.55,1361.92,17
68.55,1073.23,18
68.55,3066.42,19
68.55,2905.35,20
68.55,997.71,21
68.55,606.95,22
68.55,1299.42,23
68.55,451.1,24
68.55,154.31,25
68.55,375.9,26
