Time,Density,Index 
67.65,97.39,1
67.65,1877.94,2
67.65,155.1,3
67.65,84.56,4
67.65,109.19,5
67.65,116.5,6
67.65,86.9,7
67.65,194.52,8
67.65,237.15,9
67.65,232.76,10
67.65,317.43,11
67.65,72.2,12
67.65,300.91,13
67.65,281.49,14
67.65,230.44,15
67.65,491.47,16
67.65,1361.92,17
67.65,1073.23,18
67.65,3066.42,19
67.65,2905.35,20
67.65,997.71,21
67.65,606.95,22
67.65,1299.42,23
67.65,451.1,24
67.65,154.31,25
67.65,375.9,26
