Time,Density,Index 
16.95,97.39,1
16.95,1877.94,2
16.95,155.1,3
16.95,84.56,4
16.95,109.19,5
16.95,116.5,6
16.95,86.9,7
16.95,194.52,8
16.95,237.15,9
16.95,232.76,10
16.95,317.43,11
16.95,72.2,12
16.95,300.91,13
16.95,281.49,14
16.95,230.44,15
16.95,491.47,16
16.95,1361.92,17
16.95,1073.23,18
16.95,3066.42,19
16.95,2905.35,20
16.95,997.71,21
16.95,606.95,22
16.95,1299.42,23
16.95,451.1,24
16.95,154.31,25
16.95,375.9,26
