# dim=2, rows=5375
-5949.2, 1346.67, 0.000159926
-5618.85, 1525.51, 0.997511
-5618.85, 1525.51, 2.99862e-05
-5618.85, 1525.51, 2.99862e-05
-5618.85, 1525.51, 0.00226896
-5618.85, 1525.51, 0.000159926
-5852.59, 1637.32, 0.997511
-5852.59, 1637.32, 2.99862e-05
-5852.59, 1637.32, 2.99862e-05
-5852.59, 1637.32, 0.00226896
-5852.59, 1637.32, 0.000159926
-5102.26, 2238.32, 0.997511
-5102.26, 2238.32, 2.99862e-05
-5102.26, 2238.32, 2.99862e-05
-5102.26, 2238.32, 0.00226896
-5102.26, 2238.32, 0.000159926
-5432.61, 2059.47, 0.997511
-5432.61, 2059.47, 2.99862e-05
-5432.61, 2059.47, 2.99862e-05
-5432.61, 2059.47, 0.00226896
-5432.61, 2059.47, 0.000159926
-5762.96, 1880.62, 0.997511
-5762.96, 1880.62, 2.99862e-05
-5762.96, 1880.62, 2.99862e-05
-5762.96, 1880.62, 0.00226896
-5762.96, 1880.62, 0.000159926
-6093.31, 1701.77, 0.997511
-6093.31, 1701.77, 2.99862e-05
-6093.31, 1701.77, 2.99862e-05
-6093.31, 1701.77, 0.00226896
-6093.31, 1701.77, 0.000159926
-5673.33, 2123.92, 0.997511
-5673.33, 2123.92, 2.99862e-05
-5673.33, 2123.92, 2.99862e-05
-5673.33, 2123.92, 0.00226896
-5673.33, 2123.92, 0.000159926
-4789.25, 1661.38, 0.997511
-4789.25, 1661.38, 2.99862e-05
-4789.25, 1661.38, 2.99862e-05
-4789.25, 1661.38, 0.00226896
-4789.25, 1661.38, 0.000159926
-4885.87, 1370.73, 0.997511
-4885.87, 1370.73, 2.99862e-05
-4885.87, 1370.73, 2.99862e-05
-4885.87, 1370.73, 0.00226896
-4885.87, 1370.73, 0.000159926
-4982.49, 1080.07, 0.997511
-4982.49, 1080.07, 2.99862e-05
-4982.49, 1080.07, 2.99862e-05
-4982.49, 1080.07, 0.00226896
-4982.49, 1080.07, 0.000159926
-5914.06, 2188.38, 0.997511
-5914.06, 2188.38, 2.99862e-05
-5914.06, 2188.38, 2.99862e-05
-5914.06, 2188.38, 0.00226896
-5914.06, 2188.38, 0.000159926
-5583.71, 2367.23, 0.997511
-5583.71, 2367.23, 2.99862e-05
-5583.71, 2367.23, 2.99862e-05
-5583.71, 2367.23, 0.00226896
-5583.71, 2367.23, 0.000159926
-6263.68, 2191.11, 0.997511
-6263.68, 2191.11, 2.99862e-05
-6263.68, 2191.11, 2.99862e-05
-6263.68, 2191.11, 0.00226896
-6263.68, 2191.11, 0.000159926
-6174.05, 2434.41, 0.997511
-6174.05, 2434.41, 2.99862e-05
-6174.05, 2434.41, 2.99862e-05
-6174.05, 2434.41, 0.00226896
-6174.05, 2434.41, 0.000159926
-6353.3, 1947.81, 0.997511
-6353.3, 1947.81, 2.99862e-05
-6353.3, 1947.81, 2.99862e-05
-6353.3, 1947.81, 0.00226896
-6353.3, 1947.81, 0.000159926
-5963.52, 2753.78, 0.997511
-5963.52, 2753.78, 2.99862e-05
-5963.52, 2753.78, 2.99862e-05
-5963.52, 2753.78, 0.00226896
-5963.52, 2753.78, 0.000159926
-6313.14, 2756.51, 0.997511
-6313.14, 2756.51, 2.99862e-05
-6313.14, 2756.51, 2.99862e-05
-6313.14, 2756.51, 0.00226896
-6313.14, 2756.51, 0.000159926
-6915.52, 2495.34, 0.997511
-6915.52, 2495.34, 2.99862e-05
-6915.52, 2495.34, 2.99862e-05
-6915.52, 2495.34, 0.00226896
-6915.52, 2495.34, 0.000159926
-6527.45, 2684.27, 0.997511
-6527.45, 2684.27, 2.99862e-05
-6527.45, 2684.27, 2.99862e-05
-6527.45, 2684.27, 0.00226896
-6527.45, 2684.27, 0.000159926
-6316.92, 3003.64, 0.997511
-6316.92, 3003.64, 2.99862e-05
-6316.92, 3003.64, 2.99862e-05
-6316.92, 3003.64, 0.00226896
-6316.92, 3003.64, 0.000159926
-6120.61, 1174.85, 0.997511
-6120.61, 1174.85, 2.99862e-05
-6120.61, 1174.85, 2.99862e-05
-6120.61, 1174.85, 0.00226896
-6120.61, 1174.85, 0.000159926
-6634.41, 2221.57, 0.997511
-6634.41, 2221.57, 2.99862e-05
-6634.41, 2221.57, 2.99862e-05
-6634.41, 2221.57, 0.00226896
-6634.41, 2221.57, 0.000159926
-6774.96, 2358.46, 0.997511
-6774.96, 2358.46, 2.99862e-05
-6774.96, 2358.46, 2.99862e-05
-6774.96, 2358.46, 0.00226896
-6774.96, 2358.46, 0.000159926
-6493.86, 2084.69, 0.997511
-6493.86, 2084.69, 2.99862e-05
-6493.86, 2084.69, 2.99862e-05
-6493.86, 2084.69, 0.00226896
-6493.86, 2084.69, 0.000159926
-5199.7, 1156.57, 0.997511
-5199.7, 1156.57, 2.99862e-05
-5199.7, 1156.57, 2.99862e-05
-5199.7, 1156.57, 0.00226896
-5199.7, 1156.57, 0.000159926
-5103.08, 1447.23, 0.997511
-5103.08, 1447.23, 2.99862e-05
-5103.08, 1447.23, 2.99862e-05
-5103.08, 1447.23, 0.00226896
-5103.08, 1447.23, 0.000159926
-5219.95, 1503.13, 0.997511
-5219.95, 1503.13, 2.99862e-05
-5219.95, 1503.13, 2.99862e-05
-5219.95, 1503.13, 0.00226896
-5219.95, 1503.13, 0.000159926
-5550.3, 1324.28, 0.997511
-5550.3, 1324.28, 2.99862e-05
-5550.3, 1324.28, 2.99862e-05
-5550.3, 1324.28, 0.00226896
-5550.3, 1324.28, 0.000159926
-5598.61, 1178.96, 0.997511
-5598.61, 1178.96, 2.99862e-05
-5598.61, 1178.96, 2.99862e-05
-5598.61, 1178.96, 0.00226896
-5598.61, 1178.96, 0.000159926
-5364.87, 1067.15, 0.997511
-5364.87, 1067.15, 2.99862e-05
-5364.87, 1067.15, 2.99862e-05
-5364.87, 1067.15, 0.00226896
-5364.87, 1067.15, 0.000159926
-5026.71, 2084.44, 0.997511
-5026.71, 2084.44, 2.99862e-05
-5026.71, 2084.44, 2.99862e-05
-5026.71, 2084.44, 0.00226896
-5026.71, 2084.44, 0.000159926
-5357.06, 1905.59, 0.997511
-5357.06, 1905.59, 2.99862e-05
-5357.06, 1905.59, 2.99862e-05
-5357.06, 1905.59, 0.00226896
-5357.06, 1905.59, 0.000159926
-5405.37, 1760.26, 0.997511
-5405.37, 1760.26, 2.99862e-05
-5405.37, 1760.26, 2.99862e-05
-5405.37, 1760.26, 0.00226896
-5405.37, 1760.26, 0.000159926
-5171.64, 1648.46, 0.997511
-5171.64, 1648.46, 2.99862e-05
-5171.64, 1648.46, 2.99862e-05
-5171.64, 1648.46, 0.00226896
-5171.64, 1648.46, 0.000159926
-5006.46, 1737.88, 0.997511
-5006.46, 1737.88, 2.99862e-05
-5006.46, 1737.88, 2.99862e-05
-5006.46, 1737.88, 0.00226896
-5006.46, 1737.88, 0.000159926
-4909.84, 2028.54, 0.997511
-4909.84, 2028.54, 2.99862e-05
-4909.84, 2028.54, 2.99862e-05
-4909.84, 2028.54, 0.00226896
-4909.84, 2028.54, 0.000159926
-6066.07, 1402.57, 0.997511
-6066.07, 1402.57, 2.99862e-05
-6066.07, 1402.57, 2.99862e-05
-6066.07, 1402.57, 0.00226896
-6066.07, 1402.57, 0.000159926
-5832.34, 1290.76, 0.997511
-5832.34, 1290.76, 2.99862e-05
-5832.34, 1290.76, 2.99862e-05
-5832.34, 1290.76, 0.00226896
-5832.34, 1290.76, 0.000159926
-5667.16, 1380.19, 0.997511
-5667.16, 1380.19, 2.99862e-05
-5667.16, 1380.19, 2.99862e-05
-5667.16, 1380.19, 0.00226896
-5667.16, 1380.19, 0.000159926
-5570.54, 1670.84, 0.997511
-5570.54, 1670.84, 2.99862e-05
-5570.54, 1670.84, 2.99862e-05
-5570.54, 1670.84, 0.00226896
-5570.54, 1670.84, 0.000159926
-5687.41, 1726.74, 0.997511
-5687.41, 1726.74, 2.99862e-05
-5687.41, 1726.74, 2.99862e-05
-5687.41, 1726.74, 0.00226896
-5687.41, 1726.74, 0.000159926
-6017.76, 1547.9, 0.997511
-6017.76, 1547.9, 2.99862e-05
-6017.76, 1547.9, 2.99862e-05
-6017.76, 1547.9, 0.00226896
-6017.76, 1547.9, 0.000159926
-5222.62, 2270.54, 0.997511
-5222.62, 2270.54, 2.99862e-05
-5222.62, 2270.54, 2.99862e-05
-5222.62, 2270.54, 0.00226896
-5222.62, 2270.54, 0.000159926
-4981.9, 2206.09, 0.997511
-4981.9, 2206.09, 2.99862e-05
-4981.9, 2206.09, 2.99862e-05
-4981.9, 2206.09, 0.00226896
-4981.9, 2206.09, 0.000159926
-5387.8, 2181.12, 0.997511
-5387.8, 2181.12, 2.99862e-05
-5387.8, 2181.12, 2.99862e-05
-5387.8, 2181.12, 0.00226896
-5387.8, 2181.12, 0.000159926
-5477.42, 1937.82, 0.997511
-5477.42, 1937.82, 2.99862e-05
-5477.42, 1937.82, 2.99862e-05
-5477.42, 1937.82, 0.00226896
-5477.42, 1937.82, 0.000159926
-5642.6, 1848.39, 0.997511
-5642.6, 1848.39, 2.99862e-05
-5642.6, 1848.39, 2.99862e-05
-5642.6, 1848.39, 0.00226896
-5642.6, 1848.39, 0.000159926
-5883.32, 1912.85, 0.997511
-5883.32, 1912.85, 2.99862e-05
-5883.32, 1912.85, 2.99862e-05
-5883.32, 1912.85, 0.00226896
-5883.32, 1912.85, 0.000159926
-6048.5, 1823.42, 0.997511
-6048.5, 1823.42, 2.99862e-05
-6048.5, 1823.42, 2.99862e-05
-6048.5, 1823.42, 0.00226896
-6048.5, 1823.42, 0.000159926
-6138.12, 1580.12, 0.997511
-6138.12, 1580.12, 2.99862e-05
-6138.12, 1580.12, 2.99862e-05
-6138.12, 1580.12, 0.00226896
-6138.12, 1580.12, 0.000159926
-5838.51, 2034.5, 0.997511
-5838.51, 2034.5, 2.99862e-05
-5838.51, 2034.5, 2.99862e-05
-5838.51, 2034.5, 0.00226896
-5838.51, 2034.5, 0.000159926
-5508.16, 2213.35, 0.997511
-5508.16, 2213.35, 2.99862e-05
-5508.16, 2213.35, 2.99862e-05
-5508.16, 2213.35, 0.00226896
-5508.16, 2213.35, 0.000159926
-4825.39, 1917.62, 0.997511
-4825.39, 1917.62, 2.99862e-05
-4825.39, 1917.62, 2.99862e-05
-4825.39, 1917.62, 0.00226896
-4825.39, 1917.62, 0.000159926
-4753.11, 1405.14, 0.997511
-4753.11, 1405.14, 2.99862e-05
-4753.11, 1405.14, 2.99862e-05
-4753.11, 1405.14, 0.00226896
-4753.11, 1405.14, 0.000159926
-4970.32, 1481.64, 0.997511
-4970.32, 1481.64, 2.99862e-05
-4970.32, 1481.64, 2.99862e-05
-4970.32, 1481.64, 0.00226896
-4970.32, 1481.64, 0.000159926
-4801.42, 1259.81, 0.997511
-4801.42, 1259.81, 2.99862e-05
-4801.42, 1259.81, 2.99862e-05
-4801.42, 1259.81, 0.00226896
-4801.42, 1259.81, 0.000159926
-4849.73, 1114.48, 0.997511
-4849.73, 1114.48, 2.99862e-05
-4849.73, 1114.48, 2.99862e-05
-4849.73, 1114.48, 0.00226896
-4849.73, 1114.48, 0.000159926
-5115.25, 1045.66, 0.997511
-5115.25, 1045.66, 2.99862e-05
-5115.25, 1045.66, 2.99862e-05
-5115.25, 1045.66, 0.00226896
-5115.25, 1045.66, 0.000159926
-5869.25, 2310.03, 0.997511
-5869.25, 2310.03, 2.99862e-05
-5869.25, 2310.03, 2.99862e-05
-5869.25, 2310.03, 0.00226896
-5869.25, 2310.03, 0.000159926
-5958.87, 2066.73, 0.997511
-5958.87, 2066.73, 2.99862e-05
-5958.87, 2066.73, 2.99862e-05
-5958.87, 2066.73, 0.00226896
-5958.87, 2066.73, 0.000159926
-5704.07, 2399.45, 0.997511
-5704.07, 2399.45, 2.99862e-05
-5704.07, 2399.45, 2.99862e-05
-5704.07, 2399.45, 0.00226896
-5704.07, 2399.45, 0.000159926
-5463.35, 2335, 0.997511
-5463.35, 2335, 2.99862e-05
-5463.35, 2335, 2.99862e-05
-5463.35, 2335, 0.00226896
-5463.35, 2335, 0.000159926
-6133.68, 2068.09, 0.997511
-6133.68, 2068.09, 2.99862e-05
-6133.68, 2068.09, 2.99862e-05
-6133.68, 2068.09, 0.00226896
-6133.68, 2068.09, 0.000159926
-6393.68, 2314.13, 0.997511
-6393.68, 2314.13, 2.99862e-05
-6393.68, 2314.13, 2.99862e-05
-6393.68, 2314.13, 0.00226896
-6393.68, 2314.13, 0.000159926
-5999.24, 2433.05, 0.997511
-5999.24, 2433.05, 2.99862e-05
-5999.24, 2433.05, 2.99862e-05
-5999.24, 2433.05, 0.00226896
-5999.24, 2433.05, 0.000159926
-6348.86, 2435.78, 0.997511
-6348.86, 2435.78, 2.99862e-05
-6348.86, 2435.78, 2.99862e-05
-6348.86, 2435.78, 0.00226896
-6348.86, 2435.78, 0.000159926
-6438.49, 2192.48, 0.997511
-6438.49, 2192.48, 2.99862e-05
-6438.49, 2192.48, 2.99862e-05
-6438.49, 2192.48, 0.00226896
-6438.49, 2192.48, 0.000159926
-6268.12, 1703.14, 0.997511
-6268.12, 1703.14, 2.99862e-05
-6268.12, 1703.14, 2.99862e-05
-6268.12, 1703.14, 0.00226896
-6268.12, 1703.14, 0.000159926
-6033.06, 2914.83, 0.997511
-6033.06, 2914.83, 2.99862e-05
-6033.06, 2914.83, 2.99862e-05
-6033.06, 2914.83, 0.00226896
-6033.06, 2914.83, 0.000159926
-5893.98, 2592.73, 0.997511
-5893.98, 2592.73, 2.99862e-05
-5893.98, 2592.73, 2.99862e-05
-5893.98, 2592.73, 0.00226896
-5893.98, 2592.73, 0.000159926
-6418.41, 2596.83, 0.997511
-6418.41, 2596.83, 2.99862e-05
-6418.41, 2596.83, 2.99862e-05
-6418.41, 2596.83, 0.00226896
-6418.41, 2596.83, 0.000159926
-6207.87, 2916.2, 0.997511
-6207.87, 2916.2, 2.99862e-05
-6207.87, 2916.2, 2.99862e-05
-6207.87, 2916.2, 0.00226896
-6207.87, 2916.2, 0.000159926
-5316.56, 1212.48, 0.997511
-5316.56, 1212.48, 2.99862e-05
-5316.56, 1212.48, 2.99862e-05
-5316.56, 1212.48, 0.00226896
-5316.56, 1212.48, 0.000159926
-5268.25, 1357.8, 0.997511
-5268.25, 1357.8, 2.99862e-05
-5268.25, 1357.8, 2.99862e-05
-5268.25, 1357.8, 0.00226896
-5268.25, 1357.8, 0.000159926
-5433.43, 1268.38, 0.997511
-5433.43, 1268.38, 2.99862e-05
-5433.43, 1268.38, 2.99862e-05
-5433.43, 1268.38, 0.00226896
-5433.43, 1268.38, 0.000159926
-5075.02, 1939.11, 0.997511
-5075.02, 1939.11, 2.99862e-05
-5075.02, 1939.11, 2.99862e-05
-5075.02, 1939.11, 0.00226896
-5075.02, 1939.11, 0.000159926
-5240.19, 1849.69, 0.997511
-5240.19, 1849.69, 2.99862e-05
-5240.19, 1849.69, 2.99862e-05
-5240.19, 1849.69, 0.00226896
-5240.19, 1849.69, 0.000159926
-5123.33, 1793.79, 0.997511
-5123.33, 1793.79, 2.99862e-05
-5123.33, 1793.79, 2.99862e-05
-5123.33, 1793.79, 0.00226896
-5123.33, 1793.79, 0.000159926
-5900.9, 1491.99, 0.997511
-5900.9, 1491.99, 2.99862e-05
-5900.9, 1491.99, 2.99862e-05
-5900.9, 1491.99, 0.00226896
-5900.9, 1491.99, 0.000159926
-5784.03, 1436.09, 0.997511
-5784.03, 1436.09, 2.99862e-05
-5784.03, 1436.09, 2.99862e-05
-5784.03, 1436.09, 0.00226896
-5784.03, 1436.09, 0.000159926
-5735.72, 1581.42, 0.997511
-5735.72, 1581.42, 2.99862e-05
-5735.72, 1581.42, 2.99862e-05
-5735.72, 1581.42, 0.00226896
-5735.72, 1581.42, 0.000159926
-5336.81, 1559.03, 0.997511
-5336.81, 1559.03, 2.99862e-05
-5336.81, 1559.03, 2.99862e-05
-5336.81, 1559.03, 0.00226896
-5336.81, 1559.03, 0.000159926
-5453.68, 1614.94, 0.997511
-5453.68, 1614.94, 2.99862e-05
-5453.68, 1614.94, 2.99862e-05
-5453.68, 1614.94, 0.00226896
-5453.68, 1614.94, 0.000159926
-5501.99, 1469.61, 0.997511
-5501.99, 1469.61, 2.99862e-05
-5501.99, 1469.61, 2.99862e-05
-5501.99, 1469.61, 0.00226896
-5501.99, 1469.61, 0.000159926
-5147.07, 2116.67, 0.997511
-5147.07, 2116.67, 2.99862e-05
-5147.07, 2116.67, 2.99862e-05
-5147.07, 2116.67, 0.00226896
-5147.07, 2116.67, 0.000159926
-5267.43, 2148.89, 0.997511
-5267.43, 2148.89, 2.99862e-05
-5267.43, 2148.89, 2.99862e-05
-5267.43, 2148.89, 0.00226896
-5267.43, 2148.89, 0.000159926
-5312.25, 2027.24, 0.997511
-5312.25, 2027.24, 2.99862e-05
-5312.25, 2027.24, 2.99862e-05
-5312.25, 2027.24, 0.00226896
-5312.25, 2027.24, 0.000159926
-5972.95, 1669.55, 0.997511
-5972.95, 1669.55, 2.99862e-05
-5972.95, 1669.55, 2.99862e-05
-5972.95, 1669.55, 0.00226896
-5972.95, 1669.55, 0.000159926
-5807.77, 1758.97, 0.997511
-5807.77, 1758.97, 2.99862e-05
-5807.77, 1758.97, 2.99862e-05
-5807.77, 1758.97, 0.00226896
-5807.77, 1758.97, 0.000159926
-5928.14, 1791.2, 0.997511
-5928.14, 1791.2, 2.99862e-05
-5928.14, 1791.2, 2.99862e-05
-5928.14, 1791.2, 0.00226896
-5928.14, 1791.2, 0.000159926
-5552.97, 2091.7, 0.997511
-5552.97, 2091.7, 2.99862e-05
-5552.97, 2091.7, 2.99862e-05
-5552.97, 2091.7, 0.00226896
-5552.97, 2091.7, 0.000159926
-5718.15, 2002.27, 0.997511
-5718.15, 2002.27, 2.99862e-05
-5718.15, 2002.27, 2.99862e-05
-5718.15, 2002.27, 0.00226896
-5718.15, 2002.27, 0.000159926
-5597.79, 1970.05, 0.997511
-5597.79, 1970.05, 2.99862e-05
-5597.79, 1970.05, 2.99862e-05
-5597.79, 1970.05, 0.00226896
-5597.79, 1970.05, 0.000159926
-4837.56, 1516.05, 0.997511
-4837.56, 1516.05, 2.99862e-05
-4837.56, 1516.05, 2.99862e-05
-4837.56, 1516.05, 0.00226896
-4837.56, 1516.05, 0.000159926
-4873.7, 1772.3, 0.997511
-4873.7, 1772.3, 2.99862e-05
-4873.7, 1772.3, 2.99862e-05
-4873.7, 1772.3, 0.00226896
-4873.7, 1772.3, 0.000159926
-4922.01, 1626.97, 0.997511
-4922.01, 1626.97, 2.99862e-05
-4922.01, 1626.97, 2.99862e-05
-4922.01, 1626.97, 0.00226896
-4922.01, 1626.97, 0.000159926
-4934.18, 1225.4, 0.997511
-4934.18, 1225.4, 2.99862e-05
-4934.18, 1225.4, 2.99862e-05
-4934.18, 1225.4, 0.00226896
-4934.18, 1225.4, 0.000159926
-5018.63, 1336.31, 0.997511
-5018.63, 1336.31, 2.99862e-05
-5018.63, 1336.31, 2.99862e-05
-5018.63, 1336.31, 0.00226896
-5018.63, 1336.31, 0.000159926
-5066.94, 1190.99, 0.997511
-5066.94, 1190.99, 2.99862e-05
-5066.94, 1190.99, 2.99862e-05
-5066.94, 1190.99, 0.00226896
-5066.94, 1190.99, 0.000159926
-5748.88, 2277.8, 0.997511
-5748.88, 2277.8, 2.99862e-05
-5748.88, 2277.8, 2.99862e-05
-5748.88, 2277.8, 0.00226896
-5748.88, 2277.8, 0.000159926
-5793.7, 2156.15, 0.997511
-5793.7, 2156.15, 2.99862e-05
-5793.7, 2156.15, 2.99862e-05
-5793.7, 2156.15, 0.00226896
-5793.7, 2156.15, 0.000159926
-5628.52, 2245.57, 0.997511
-5628.52, 2245.57, 2.99862e-05
-5628.52, 2245.57, 2.99862e-05
-5628.52, 2245.57, 0.00226896
-5628.52, 2245.57, 0.000159926
-6218.87, 2312.76, 0.997511
-6218.87, 2312.76, 2.99862e-05
-6218.87, 2312.76, 2.99862e-05
-6218.87, 2312.76, 0.00226896
-6218.87, 2312.76, 0.000159926
-6088.87, 2189.74, 0.997511
-6088.87, 2189.74, 2.99862e-05
-6088.87, 2189.74, 2.99862e-05
-6088.87, 2189.74, 0.00226896
-6088.87, 2189.74, 0.000159926
-6044.06, 2311.4, 0.997511
-6044.06, 2311.4, 2.99862e-05
-6044.06, 2311.4, 2.99862e-05
-6044.06, 2311.4, 0.00226896
-6044.06, 2311.4, 0.000159926
-6308.49, 2069.46, 0.997511
-6308.49, 2069.46, 2.99862e-05
-6308.49, 2069.46, 2.99862e-05
-6308.49, 2069.46, 0.00226896
-6308.49, 2069.46, 0.000159926
-6223.31, 1824.79, 0.997511
-6223.31, 1824.79, 2.99862e-05
-6223.31, 1824.79, 2.99862e-05
-6223.31, 1824.79, 0.00226896
-6223.31, 1824.79, 0.000159926
-6178.5, 1946.44, 0.997511
-6178.5, 1946.44, 2.99862e-05
-6178.5, 1946.44, 2.99862e-05
-6178.5, 1946.44, 0.00226896
-6178.5, 1946.44, 0.000159926
-6068.79, 2594.1, 0.997511
-6068.79, 2594.1, 2.99862e-05
-6068.79, 2594.1, 2.99862e-05
-6068.79, 2594.1, 0.00226896
-6068.79, 2594.1, 0.000159926
-6138.33, 2755.15, 0.997511
-6138.33, 2755.15, 2.99862e-05
-6138.33, 2755.15, 2.99862e-05
-6138.33, 2755.15, 0.00226896
-6138.33, 2755.15, 0.000159926
-6243.6, 2595.46, 0.997511
-6243.6, 2595.46, 2.99862e-05
-6243.6, 2595.46, 2.99862e-05
-6243.6, 2595.46, 0.00226896
-6243.6, 2595.46, 0.000159926
-6003.75, 1118.95, 0.997511
-6003.75, 1118.95, 2.99862e-05
-6003.75, 1118.95, 2.99862e-05
-6003.75, 1118.95, 0.00226896
-6003.75, 1118.95, 0.000159926
-6408.67, 1840.02, 0.997511
-6408.67, 1840.02, 2.99862e-05
-6408.67, 1840.02, 2.99862e-05
-6408.67, 1840.02, 0.00226896
-6408.67, 1840.02, 0.000159926
-6422.18, 2843.96, 0.997511
-6422.18, 2843.96, 2.99862e-05
-6422.18, 2843.96, 2.99862e-05
-6422.18, 2843.96, 0.00226896
-6422.18, 2843.96, 0.000159926
-7307.36, 2553.53, 0.997379
-7307.36, 2553.53, 3.97929e-05
-7307.36, 2553.53, 0.000104456
-7307.36, 2553.53, 0.00243234
-7307.36, 2553.53, 4.4767e-05
-8097.94, 2625.2, 0.997379
-8097.94, 2625.2, 3.97929e-05
-8097.94, 2625.2, 0.000104456
-8097.94, 2625.2, 0.00243234
-8097.94, 2625.2, 4.4767e-05
-8093.06, 2270.56, 0.997379
-8093.06, 2270.56, 3.97929e-05
-8093.06, 2270.56, 0.000104456
-8093.06, 2270.56, 0.00243234
-8093.06, 2270.56, 4.4767e-05
-7602.68, 2264.03, 0.997379
-7602.68, 2264.03, 3.97929e-05
-7602.68, 2264.03, 0.000104456
-7602.68, 2264.03, 0.00243234
-7602.68, 2264.03, 4.4767e-05
-7702.65, 2589.37, 0.997379
-7702.65, 2589.37, 3.97929e-05
-7702.65, 2589.37, 0.000104456
-7702.65, 2589.37, 0.00243234
-7702.65, 2589.37, 4.4767e-05
-7700.21, 2412.04, 0.997379
-7700.21, 2412.04, 3.97929e-05
-7700.21, 2412.04, 0.000104456
-7700.21, 2412.04, 0.00243234
-7700.21, 2412.04, 4.4767e-05
-8095.5, 2447.88, 0.997379
-8095.5, 2447.88, 3.97929e-05
-8095.5, 2447.88, 0.000104456
-8095.5, 2447.88, 0.00243234
-8095.5, 2447.88, 4.4767e-05
-7455.02, 2408.78, 0.997379
-7455.02, 2408.78, 3.97929e-05
-7455.02, 2408.78, 0.000104456
